,Change
1245,-0.034626412135172924
1246,0.023912270904198563
1247,0.023353827846092745
1248,-0.04183826735791463
1249,0.03175646633460594
1251,-0.003862238622386216
1252,-0.019386066727582585
1253,0.0
1254,-0.03951344817165303
1255,0.041138991583418605
1256,0.08300594338672318
1257,0.021904939075434893
1258,0.032153096982660445
1259,-0.03807403161445355
1260,-0.007196552988632199
1261,-0.05796666512766058
1262,-0.03077903300904261
1263,-0.011883391064701265
1264,0.032112791382001404
1265,0.019461523205077436
1266,0.0038180005350063606
1267,0.007606957701439043
1269,-0.0367533380182713
1270,-0.02290800321003872
1271,0.03126011100326043
1272,0.015156268854832788
1273,0.05596367353731302
1274,-0.03534682666546596
1275,0.0
1276,0.014656802109832556
1277,-0.03970097757331803
1278,-0.04136626026970702
1279,0.03922842436659835
1280,0.0037747643777650275
1281,0.04510287671560986
1282,-0.03236156949028235
1283,0.05575556608242538
1284,0.010566698075111125
1285,0.05922965922965928
1286,-0.016452539140276223
1287,-0.05350750085236955
1288,-0.007069365333093214
1289,0.024918939754665193
1290,0.031237555860360144
1291,0.0
1292,0.013472347363453041
1293,0.04318191439820507
1294,0.04141471531187868
1295,-0.01835434405627112
1296,0.04360770925547319
1297,0.008958119365514161
1298,-0.06805029312522382
1299,-0.04126297052933914
1300,0.013249224667187143
1301,0.03266912361796481
1302,-0.00949673360754899
1303,0.0
1304,0.028763358778626014
1305,-0.003106573271597579
1306,0.03425894682519193
1308,0.023888318308037615
1309,0.01749823531597139
1310,-0.05443990068643201
1311,-0.012124956558674738
1312,-0.055212445764765694
1313,0.0746778097267331
1314,-0.03928702046158883
1315,0.003145662191945453
1316,-0.021950586214472656
1317,0.02564940369220725
1318,-0.043744026760114685
1319,-0.0032689945239136042
1320,0.02949655316482147
1321,-0.009536950610770645
1322,0.02892731295583051
1323,-0.009377986619942602
1324,-0.009466765823166412
1325,0.015928736658414877
1326,0.056424391315637035
1327,0.029683127883233684
1328,0.06628474899930237
1329,-0.027035404325664647
1330,0.0
1331,0.0
1332,0.038883579342324115
1333,0.05347620913473827
1334,-0.0025227206572010497
1335,-0.012726565286469316
1337,-0.028580412405255995
1338,-0.0401028978347161
1339,0.04735114029638843
1340,0.058512531137207
1341,0.005026734543591704
1342,-0.0374960178400765
1343,-0.041554959785522816
1344,-0.024397824397824452
1345,0.008335988106615622
1346,-0.008267073877099684
1347,-0.024990265831298042
1348,0.03133055000907614
1349,0.038668684877499304
1350,-0.023926931354108394
1351,-0.010902588496727539
1352,0.024801221631298942
1353,-0.016134004727160645
1354,-0.0519114267808648
1355,0.00864823179464591
1356,0.011432108204540103
1357,-0.033908676949658934
1358,-0.023399221267954573
1359,0.03893477804696599
1360,0.005765487863097274
1361,0.0
1362,0.011446618957207555
1363,0.022670252513401712
1364,0.01108385252122357
1366,-0.007855891918939206
1367,-0.015819380001344863
1368,-0.005363578907811362
1369,-0.026962510089474367
1370,0.0
1371,-0.016625778781835243
1372,-0.02252454367607737
1373,0.03457456575226758
1374,-0.016718431094152053
1375,0.014168907820876209
1376,0.05866021214494199
1377,0.005278730414901567
1378,0.002625505869761513
1379,-0.010474522558585608
1380,-0.013214893724611043
1381,0.04289154980100096
1382,-0.03085792904641793
1383,-0.021210072671962177
1384,-0.029819563152896467
1385,-0.0027941909304477486
1386,0.019614142171298088
1387,0.008244354979870527
1388,-0.019079529869273082
1389,-0.024990265831298042
1390,-0.04274823016881468
1391,-0.023798236465345624
1392,0.045726495726495786
1393,-0.017498235315971278
1394,-0.014841563941616842
1395,0.027117277908918158
1396,-0.04985052316890881
1397,0.024679461968064142
1398,0.027117277908918158
1399,-0.03518310911808664
1400,0.009102000503514951
1401,0.006026061757537393
1402,0.020964880486827875
1403,0.008800448430493324
1404,0.017447352336500632
1405,-0.005716054102270052
1406,-0.02299566085061977
1407,-0.0029421134493937684
1408,-0.026538360335300548
1409,0.006043171023670801
1410,-0.0060068704780548154
1412,-0.00308739085974985
1413,0.024775618897327156
1414,0.01811322207464716
1415,-0.011873251153293518
1416,0.009011939384662382
1417,-0.03272968616668248
1418,0.015389441079025179
1419,-0.009093717419006109
1420,0.039748261013580644
1421,0.029421134493937684
1422,0.005697850108313807
1423,-0.01987474206277373
1424,-0.020296225160670756
1425,0.00591905596712472
1426,0.0
1427,0.0
1428,0.02059479414575649
1429,0.0
1430,-0.020179207520840237
1431,-0.05882352941176472
1432,0.04999601784007646
1433,-0.023798236465345624
1434,0.00304972804972814
1435,0.024304277940236707
1436,-0.03560084700899946
1437,0.03691505420612051
1438,0.011873251153293518
1439,0.03518310911808675
1440,0.014168907820876209
1441,0.0
1442,0.005588381860895497
1443,-0.036104916640118945
1444,-0.005765487863097163
1445,0.0028994607372385683
1446,0.020219132676549068
1447,-0.025485984513473947
1448,-0.005815784112166877
1449,0.03800510460718742
1450,0.014089057199777377
1451,-0.019450638915436635
1452,0.045340505026803646
1453,0.005421738755072125
1454,0.0026962510089474367
1455,-0.013445003939300482
1456,0.03269040468047435
1457,0.0026393652074507834
1458,-0.036837075166412325
1459,0.008199289743054061
1460,0.024380557713891138
1461,-0.007939049673841625
1462,-0.007985591953241777
1463,0.008049874970027071
1464,0.0213402201984505
1465,0.015670747937183815
1466,-0.0025714940872014758
1467,-0.025781237170960813
1469,-0.042213032075852364
1470,0.019289839046565893
1471,-0.005407080865132974
1472,0.032601544374805114
1473,0.0184269210777821
1474,0.0
1475,0.018077049720118588
1476,0.012694459717325968
1477,0.03759002283506052
1478,0.01449743755482702
1479,-0.02856536051821179
1480,-0.014710475357611386
1481,0.0024883507148065753
1482,-0.017375219364120675
1483,-0.010088170935770413
1484,-0.010207232832182056
1485,0.0025781237170960924
1486,-0.007714482261604427
1487,0.031081326444712287
1488,0.005026734543591704
1489,-0.04499840713603054
1490,0.015711783837878412
1491,-0.01031249486838437
1492,0.005209975277505885
1493,0.0
1494,-0.0051829721208920265
1495,0.0026049876387528315
1496,-0.033760301856816555
1497,-0.013445003939300482
1498,0.04631864030138355
1499,-0.026049876387529203
1500,-0.02405492427468947
1501,-0.008221760608864148
1503,-0.005363578907811362
1504,0.0026962510089474367
1505,0.016116877333607338
1506,-0.02380029328973321
1507,0.018958818958819013
1508,-0.005320861505092145
1509,-0.01068161297466741
1510,-0.01622124259539881
1511,-0.049448625940836655
1512,-0.026019703526378835
1513,0.0
1514,-0.011873251153293518
1515,0.03304377774376244
1516,-0.029078920560834165
1517,0.014974914633448355
1518,-0.03243995038153591
1519,-0.018298368298368284
1520,0.03725909216826939
1521,0.03893477804696599
1522,0.017278102162975983
1523,0.0028518311282783593
1524,-0.025431507712244228
1525,-0.0028994607372386794
1526,0.023244614843214606
1527,0.0
1528,0.011367338811859584
1529,0.014049468446862612
1530,0.0027709631303058924
1531,0.04143199098845396
1532,-0.029170187595065067
1533,0.01093238632407223
1534,0.0
1535,0.03512880562060894
1536,0.0026117913228640433
1537,-0.026049876387529203
1538,0.010698649040017827
1539,0.0
1540,-0.02644664318101375
1541,0.02172859171023922
1542,0.007981292257638106
1543,-0.034294936453500124
1544,0.016398579486108122
1545,-0.01075600315144043
1546,0.032601544374805114
1547,-0.007897251890478074
1548,0.007960114923103001
1549,-0.0052648345936520125
1550,-0.0026463498912805417
1551,-0.039783674159202254
1552,-0.0055266122219093106
1553,0.041662242044529396
1555,0.021611103457776615
1556,0.010585399565122167
1557,0.0
1558,0.015711783837878412
1559,-0.02062498973676863
1560,0.0
1561,0.028956590265086124
1562,0.0
1563,-0.0025583365923608214
1564,-0.03590857852346796
1565,-0.023926931354108394
1566,-0.010902588496727539
1567,0.02755691292366569
1568,-0.008045368361716987
1569,0.0
1570,0.021611103457776615
1571,0.010585399565122167
1572,0.0
1573,-0.005237261279292804
1574,-0.02367498868228235
1575,-0.029658761098421693
1576,-0.030547591235708493
1577,0.034376369212793856
1578,-0.027691981856368786
1579,0.011381375930295867
1580,0.00563562287991104
1581,0.019614142171298088
1582,0.0
1583,0.0
1584,-0.013740591633117472
1585,-0.011145620729434702
1586,-0.0112532979162554
1587,0.025630785986567428
1588,-0.019450638915436635
1589,-0.01131707669259785
1590,0.0
1591,-0.025795969037534672
1592,0.01765268069636261
1594,0.028726267416100626
1595,0.008382572791343357
1596,0.01385481565152924
1597,-0.021864772648144237
1598,0.016765145582686714
1599,0.013740591633117472
1600,-0.018976085642752327
1601,0.033142072655589994
1602,0.03209594712005326
1603,-0.012957430302229955
1604,-0.005251011739523026
1605,-0.023737475623697102
1606,-0.002703540432566487
1607,0.021669688336354964
1608,0.007960114923103001
1609,-0.015794503780956037
1610,-0.002657626194654039
1611,-0.02413610508515107
1612,0.002748118326623583
1613,-0.008221760608864148
1614,0.013816530554773276
1615,0.02723911043211058
1616,-0.005306743282068593
1618,0.04369902053919472
1619,-0.041869370076268786
1620,0.0
1621,0.017984079667179964
1622,-0.005052130261294918
1623,-0.010139396487596652
1624,-0.0025648984659619734
1625,-0.01285747043600749
1626,0.03124325938708128
1627,-0.02019243145836014
1628,-0.01031249486838437
1629,-0.0026049876387529425
1630,-0.01828253926004786
1631,0.03458559978309861
1632,0.007714482261604427
1633,-0.030621698496546168
1634,0.0
1635,-0.013162086484130087
1636,-0.018655702052467027
1637,0.0027182381661414734
1638,-0.005421738755072125
1639,0.035416051804656234
1640,0.0
1641,-0.0026324172968260617
1642,0.023754286867056607
1643,-0.01031249486838437
1644,-0.007814962916258827
1645,-0.005251011739523026
1646,0.0026393652074507834
1647,-0.018410154088630337
1648,0.013391865808038528
1649,-0.0026463498912805417
1650,-0.015903329389893472
1651,0.0026962510089474367
1652,0.0
1653,0.034939882848628034
1654,-0.015589315857412411
1655,0.023754286867056607
1656,-0.02062498973676863
1657,0.0052648345936521235
1658,0.028804937036110312
1659,-0.012726565286469316
1660,-0.02062498973676863
1661,0.02105933837460805
1663,-0.007835373968591908
1664,0.028956590265086124
1665,0.017892061008994986
1666,0.005026734543591704
1667,-0.002500796431984753
1668,-0.022547626271497645
1669,0.0025648984659620844
1670,-0.012791682961804218
1671,0.020715382202928234
1672,0.002538891943465238
1673,0.020259698362771195
1674,0.03969897709127124
1675,0.009549587907910384
1676,-0.03782196113872571
1677,-0.0368509212730318
1678,0.022950020316944375
1679,0.032413365746699174
1680,0.0338273542945966
1681,0.0023371790100483736
1682,0.0
1683,-0.011658646705875353
1684,0.00943693930605427
1685,-0.0023371790100483736
1686,-0.023426542123011762
1687,-0.011978975675345338
1688,-0.007283805517753317
1689,-0.009782998146215305
1690,0.027169039565798858
1691,0.002389266678919366
1692,-0.023973230656399003
1693,0.0024577717246669906
1694,0.007355237678805748
1695,0.009719875362363739
1696,-0.009626308840237074
1697,0.009719875362363739
1698,-0.038551294254920654
1699,-0.03257589064720634
1700,0.023306868263374136
1701,-0.002532462295346427
1702,-0.015217180374527017
1703,0.041233558303364726
1704,-0.02969656825637146
1705,-0.0025518082080454585
1706,-0.005116673184721643
1707,-0.04369902053919483
1708,0.013427876545747175
1709,0.02388034476930878
1710,0.007774458181337929
1711,-0.015428964523208966
1712,-0.0052235826457279755
1713,0.013127529348807565
1714,-0.0025914860604460133
1715,0.033760301856816666
1716,-0.020090929465629292
1718,-0.025847876193612063
1719,0.013266858205171594
1720,0.02618630639646402
1721,-0.012759041040227515
1722,-0.0025847876193612063
1723,-0.018140402423121982
1724,-0.018458745208795646
1725,0.013427876545747175
1726,0.007960114923103001
1727,0.013162086484129976
1728,-0.00779465792870615
1729,-0.002618630639646402
1730,0.013127529348807565
1731,0.0025914860604459022
1732,0.020661837339479794
1733,0.03038954754415668
1734,0.03193537782369793
1735,-0.023801938743002737
1736,0.019502719502719534
1737,0.004786220562457144
1739,0.0024397824397823786
1740,0.029190630474211998
1741,0.030742581714113593
1742,0.041282459703935404
1743,-0.024236555518131753
1744,0.0
1745,0.004516101195184641
1746,-0.004495797717738337
1747,0.015806354183146576
1748,-0.04444412980687551
1749,-0.016284135192401683
1750,-0.014188883868052393
1751,-0.02877093264882047
1752,0.022213482262251283
1754,-0.023689097579756346
1755,-0.031563157243597706
1756,0.022563594845344426
1757,0.004903491785870351
1758,0.02438228438228429
1759,-0.019038516967793795
1760,-0.004855870345168878
1761,-0.004879564879564868
1762,-0.004903491785870462
1763,-0.014782963497693147
1764,-0.015004778591908297
1765,0.035544487208512665
1766,-0.0024517458929351754
1767,0.014746630348001721
1768,-0.03148670955400257
1769,-0.06500477859190823
1770,0.013373311300022062
1771,-0.013196826037253695
1772,0.0
1773,0.026746622600044345
1774,0.007814962916258716
1776,-0.021570008071579494
1777,0.04407350850402825
1778,-0.018458745208795646
1779,0.0
1780,0.0188058781214675
1781,-0.0026393652074507834
1782,0.007939049673841625
1783,0.010502023479046052
1784,-0.033760301856816555
1785,0.008049874970027071
1786,0.002667527524806257
1787,0.005320861505092145
1788,-0.021153943398452668
1789,0.0
1790,-0.01622124259539881
1791,0.03295991598109582
1792,-0.005320861505092145
1793,0.0026746622600044567
1794,0.0213402201984505
1795,-0.0052235826457279755
1796,0.021004046958092326
1797,-0.0051429881744029515
1798,-0.02843266381297338
1799,-0.013285208343924215
1800,0.00807157945353687
1801,0.018722635820030975
1802,0.005251011739523026
1803,0.06788993878094218
1804,0.002445749536553743
1805,0.0024397824397823786
1806,0.0
1807,-0.01947075511184837
1808,-0.019857393558995073
1809,0.03292200983950311
1810,-0.041664063964020226
1811,0.0025583365923609325
1812,0.01019097927671675
1813,0.010104260522589836
1814,-0.03499522140809175
1815,0.028489840384266163
1816,0.027716702242051694
1817,0.017146605034668028
1819,-0.01931452667867095
1820,0.02708640657857564
1821,0.026387360958318062
1822,-0.0186974320803871
1823,0.011908554438022412
1824,0.028229191652674457
1825,-0.006852610553020222
1826,-0.020743720363492257
1827,-0.009414727752458663
1828,-0.01186512500756709
1829,0.00719843166084666
1830,-0.04534533621240233
1831,0.0
1832,0.002500796431984753
1833,0.00498911610022712
1834,-0.04466332548102003
1835,0.012991096547843695
1836,-0.005129796931923947
1837,-0.025781237170960813
1838,-0.0026463498912805417
1839,0.018573601487240188
1840,-0.015629925832517544
1841,0.0
1843,0.018573601487240188
1844,0.007814962916258716
1845,-0.018093513335528444
1846,0.007897251890478074
1847,0.0052235826457278645
1848,0.012991096547843695
1849,-0.02821388312558204
1850,-0.00791809562235224
1851,0.06383339264229915
1852,0.0
1853,-0.01999044281618345
1854,-0.015310849248273084
1855,0.0
1856,0.023306868263374136
1857,0.0
1858,0.010129849181385486
1859,-0.04009708892898778
1860,0.007835373968591908
1861,-0.015548916362675969
1862,0.007897251890478074
1863,0.0026117913228640433
1864,-0.015629925832517544
1865,0.0
1867,0.01067011009922525
1868,-0.0026393652074507834
1869,0.010585399565122167
1870,0.005237261279292804
1871,-0.007814962916258827
1872,-0.026238335730291995
1873,0.013464081471431744
1874,-0.01860606984901636
1875,0.01624794958128284
1876,0.042680440396901
1877,0.033242080563159915
1878,-0.004952056522836257
1879,0.04477446349890646
1880,-0.0023817108876045268
1881,-0.01430917551169364
1882,0.029049227873682915
1883,0.025890501319261183
1884,-0.018354254650669977
1885,-0.0186974320803871
1886,0.014290265325626939
1887,0.002348155127802398
1888,-0.009370616849204705
1889,-0.018918511824069895
1890,-0.038551294254920654
1891,-0.04761828721076922
1892,-0.07893898492647677
1893,0.09427848469954303
1894,-0.010447165291455951
1895,-0.0633279537354583
1896,0.0
1897,0.00281781143995552
1898,0.07022944482227866
1899,-0.02098732399076897
1900,0.02411902362366125
1901,0.015711783837878412
1902,0.030921063434980356
1903,-0.01000318572793879
1904,-0.025244561719655056
1905,-0.015548916362675969
1906,0.026324172968260173
1907,0.06667102318210771
1908,-0.002419898303008039
1909,0.01446249270734179
1911,0.01647577356680263
1912,0.01619397371797704
1913,-0.03416496132131608
1914,-0.02123311343862233
1915,-0.019267970645131527
1916,0.00737331517400075
1917,0.004879564879564979
1918,0.021835951998020464
1919,0.03326472546764325
1920,0.03447871810645342
1921,0.0
1922,-0.04222121538200152
1923,-0.013925435354640303
1924,0.01647577356680263
1925,0.006946595283394474
1926,0.01608225678882147
1927,0.027157931153779513
1928,0.0
1929,0.022019198383294025
1930,0.019402677651905176
1931,-0.06343112691613462
1932,0.015806354183146576
1933,0.0
1934,0.02888372883275747
1935,-0.0064815324489458925
1936,0.06522431679986695
1937,0.018360075936858067
1938,-0.014019765571133047
1939,0.03658378658378658
1940,-0.06862389905678057
1941,-0.014741388561004376
1942,0.02991028276585017
1943,-0.0020753469927297097
1944,-0.01662405785966914
1945,0.004229639807106889
1946,-0.02527095181886474
1947,0.0064815324489457815
1948,-0.01287958544688883
1949,0.01304763355818106
1950,-0.02146597574481468
1951,0.02413055932037622
1952,-0.019277996070726888
1953,0.010920523628674461
1954,0.04967798755986119
1955,-0.04938514381604131
1956,0.025982264759829565
1957,0.016869413267020628
1958,0.026979510905485782
1959,-0.022229087024237093
1960,0.020667684692749155
1961,-0.03846054634096008
1962,-0.0189532138641485
1963,0.040771681319132114
1964,-0.03298695497957205
1966,0.03152272848958604
1967,0.00814917664767778
1968,0.01615373724112179
1969,-0.013908241076178607
1970,-0.08467783372726334
1971,0.008799259009767635
1972,0.010920523628674461
1973,0.0
1974,-0.04103594429460011
1975,0.01351777975490065
1976,-0.03999830095712753
1977,0.050926950134949855
1978,0.002203323228921139
1979,-0.04175710304846458
1980,-0.009177127325335044
1981,0.006946595283394474
1982,-0.03679292263526379
1983,-0.03579574830449195
1984,0.09900958869543275
1985,-0.004505926584966846
1986,-0.006789482788444934
1988,0.0069627176773201516
1989,-0.03226800945432129
1990,0.0047634217752090535
1992,0.05024007316515511
1993,0.0
1994,-0.013657276382055383
1995,0.0
1996,-0.0023101824602707044
1997,0.0
1998,0.01850950547910868
1999,0.009093805207217143
2000,0.0
2002,0.018187610414434285
2003,0.015629888784594925
2004,0.008779914021256552
2005,-0.026138256524153247
2006,-0.029077640149949402
2007,0.013814466285949178
2008,-0.015899678531089756
2009,-0.025412007062978192
2010,0.004740839158727583
2011,-0.009436939306054382
2012,0.0023817108876045268
2013,0.03326472546764325
2014,0.013782699124117448
2015,-0.009073177779383101
2016,-0.025165118754282845
2017,-0.0023481551278025092
2018,0.02353681938114649
2019,0.0
2020,0.006884026130005605
2021,0.02740602816245774
2022,-0.017783315398991917
2023,-0.006789482788444934
2025,0.03001765744555618
2026,0.035871428571428554
2027,0.0389596061287254
2028,-0.010406711266857771
2029,0.0020924991951927208
2030,-0.023103282111688217
2031,0.004302430736345952
2032,0.01713599650731279
2033,-0.021059126515720616
2034,0.002151215368172865
2035,0.010732987872407396
2036,-0.036091120610356575
2037,0.02642584484113608
2038,0.03647848617016902
2039,-0.012426293086390428
2040,-0.010472183263207091
2041,0.004238603690554843
2042,-0.008441427515289979
2043,0.014884704542681648
2044,0.002110465504574943
2045,0.04391986457486374
2046,-0.02003370872596333
2047,0.00818251703605255
2048,0.018248316683252108
2049,0.05777456243891921
2050,-0.01507061350355765
2051,-0.03059024182250103
2052,0.025636514439389746
2053,-0.0038473791261303125
2054,0.007724477244772432
2055,-0.028732545649838848
2056,0.08086812275366317
2058,-0.012860003982150592
2059,-0.01303940296382422
2060,-0.0018873821888825137
2061,-0.009454755681886584
2062,-0.011454001605019304
2063,0.013517835178351811
2064,0.003810725858323538
2065,0.020867336452552898
2066,-0.0074254787479719475
2067,-0.018732401088149664
2068,-0.047712847450207874
2069,0.024055772619321125
2070,0.007830228672601747
2071,-0.02330817765681059
2072,0.017898310237377535
2073,-0.02344479149815204
2074,0.02000637145587758
2075,-0.03136985445686802
2076,-0.012149508602677495
2077,-0.022548046793398835
2078,0.06709410271822613
2079,-0.037327258161426013
2080,-0.02245598522872072
2081,-0.004176698280104807
2082,-0.027249048286916433
2083,-0.021544799176107077
2084,-0.019829909060289697
2085,0.00674369657660745
2086,0.022314190630599917
2087,0.0
2088,0.004368209451469651
2089,0.017396844744241413
2090,-0.017099369664955844
2091,-0.015208388160172892
2092,0.03973332958269449
2093,0.029719712136789145
2094,-0.010312528737142168
2095,-0.016658702346819543
2096,0.0
2097,0.025418123405461568
2098,0.02893475856984895
2099,-0.03213837926358076
2100,0.014527428949107746
2101,0.002045629259013193
2102,0.0
2103,-0.008165812810443929
2104,-0.0020582605731666037
2105,0.016500045979427558
2106,0.004058053426728936
2107,0.00606247827933748
2108,-0.03414702796755453
2109,-0.018703720874783114
2110,-0.008477207381109908
2111,0.0363225463902086
2112,0.010312528737142168
2113,0.02040152913946902
2114,-0.023994902835297816
2115,0.012298934614581203
2117,0.013584065322281402
2118,-0.01340201152231224
2119,0.023295806012619158
2120,-0.03605237387109639
2121,-0.001969121169933863
2122,-0.027609520697715384
2123,0.030422476963438694
2124,-0.003938242339867837
2125,-0.009884533538159324
2126,0.01397649811781454
2127,0.059048550751903184
2128,-0.011144139556366173
2129,0.01879086924237705
2130,-0.00921626482654847
2131,-0.00558831555592465
2132,-0.02809860163222455
2133,0.05973703917404283
2134,-0.020006255574991583
2135,0.020414676816870703
2136,0.007275002027269606
2137,-0.012639302595714774
2138,0.001828728509527977
2139,-0.0073015614644978966
2140,-0.03492580316463856
2141,0.005716088787485196
2142,-0.0018945336068540986
2143,-0.04933928161232215
2144,-0.0159604232373588
2145,0.030422476963438694
2146,0.0118147270196034
2147,0.0
2148,0.02139501444101488
2149,-0.001905362929161769
2150,-0.0019090002675031803
2151,0.021039166717427005
2152,-0.029971841741039507
2153,0.025104551045510348
2154,-0.016954440191502385
2155,-0.007665267063763359
2156,0.015448954489544864
2157,-0.013312175977518326
2159,0.019236895630651674
2160,-0.018873821888824804
2161,0.02885534344597751
2162,-0.01495790113017903
2163,-0.015185037418543601
2164,0.02120137004800071
2165,0.04717253317945769
2166,-0.001802360288377658
2167,0.009028073282653537
2168,-0.04472508434394096
2169,0.007481028969598569
2170,0.011155982425182787
2171,0.0183881659854066
2172,0.0
2173,0.027072719117664068
2174,-0.03339118750349923
2175,-0.01636875456135678
2176,0.02218819926981519
2177,0.050625619282438805
2178,-0.03785585822695969
2179,-0.016105133582565934
2180,0.02908842371094611
2181,-0.017662156381565652
2182,-0.010794705781241087
2183,-0.012731253547721977
2184,0.02026424481366762
2185,-0.02708421984796039
2186,0.02412643623811994
2187,0.005436476332282947
2188,-0.028837764614042305
2189,-0.0500851104071115
2190,0.001953732624845994
2191,0.013637041085001744
2192,-0.019224642830886873
2193,0.017640077456430703
2194,0.017346575493818905
2195,-0.05681187401954868
2198,0.020195389427346777
2199,0.0019808226091344583
2200,-0.015802661898585924
2201,0.024090990506896004
2202,-0.0019613967143481403
2203,-0.003930502703785255
2204,0.025636514439389746
2205,-0.021148332393951974
2206,0.009826256759463359
2207,-0.02335353835855858
2208,-0.059754534262397074
2209,0.021179519714906725
2210,0.012452081956378036
2211,0.012298934614581203
2212,0.0627466659787963
2213,-0.003810725858323538
2215,0.013363001872522595
2216,-0.001883826687944734
2217,-0.028298711290632772
2218,-0.005827044414202676
2219,-0.007814930499383976
2220,-0.007876484679735563
2221,0.03968243935122562
2222,0.005727000802509652
2223,-0.0398486332257324
2224,-0.07905108478033673
2225,0.021452303148798757
2226,0.016812121861112583
2227,0.0
2228,-0.028921594439471288
2229,0.019141350468366625
2230,-0.014605142393487536
2231,-0.03813393447712643
2232,0.01761255192545197
2233,-0.06276289114755007
2234,0.04849911712772226
2235,0.013205905467609691
2236,-0.01738299375320307
2237,-0.0044261509402047094
2238,0.008891657699495958
2239,0.002203323228921139
2240,-0.028580230490246827
2241,0.02489477022429809
2242,0.059592961926328014
2243,-0.012490708293511732
2244,-0.014772498151757518
2245,-0.019277996070726888
2246,-0.0021841047257348256
2247,0.037211053174581066
2248,-0.010551784394112529
2249,-0.010664311914142077
2250,0.010779265362169665
2251,0.010664311914142077
2253,0.014407824012166115
2254,0.004058053426728936
2255,-0.0020208260931124933
2256,0.006074754301338858
2257,0.002012691494134966
2258,-0.026112433151659342
2259,0.008250022989713779
2260,-0.014319404813092018
2261,0.020753469927296653
2262,-0.012198912198912226
2263,-0.04732688324287471
2264,-0.021591346947762435
2265,0.030900575254223073
2266,0.010709997817070604
2267,-0.004238603690554954
2268,0.03616793417110631
2269,-0.0020540328383593653
2270,0.014407824012166115
2272,0.010186470809597337
2273,0.054426574863837285
2274,0.0
2275,0.007650606079064426
2276,-0.0037962593546359003
2277,0.007621451716647076
2278,-0.0018909511363772724
2279,-0.003789067213708197
2280,0.045629633218663646
2281,-0.001818750506817457
2282,-0.0163869739804563
2283,-0.007409679779125433
2284,0.022383092028623652
2285,-0.036496180632259456
2286,-0.009472668034270493
2287,0.011475909118596528
2288,-0.005672853409131928
2289,0.0019017394253597608
2290,0.0018981296773179501
2291,0.03408953783033675
2292,-0.014656631075325333
2293,0.00743732161678845
2294,0.014764832426205299
2295,-0.01636875456135678
2296,-0.014780355670710121
2297,0.013137290060367013
2298,-0.007409679779125433
2300,0.06136789686145061
2301,-0.0221049551941227
2302,0.0
2303,-0.0034793400334637292
2304,-0.001745744053906817
2305,-0.029718410265549777
2306,-0.001802360288377658
2307,-0.018056146565306852
2308,0.029421065576650474
2309,0.04284755327500478
2310,-0.015404924775526685
2311,0.059126619167396255
2312,-0.027912913384179228
2313,-0.02027659688963035
2314,0.0034493743889443262
2315,-0.006864086704253092
2316,0.006911528031923186
2317,-0.006864086704253092
2318,0.0017306378006569645
2319,-0.010365887207702928
2320,0.001745744053906817
2321,0.03135753135753139
2322,0.013506968734865232
2323,-0.003323776149516844
2324,-0.00669102997112625
2325,-0.0033680507138337257
2326,0.01519668514233441
2327,-0.03992494195723384
2328,0.006923510120250498
2329,0.005165153309645953
2330,-0.010266313182557107
2331,0.013834079234551044
2332,0.07508725386798298
2333,-0.006351196917444568
2334,0.019175377349848866
2335,-0.006271533429869636
2336,-0.025234405619705136
2337,0.012938677883624017
2339,0.009618428173213456
2340,0.009526795376166852
2341,-0.034591919535969406
2342,-0.006516686036858732
2343,-0.022947566325464797
2344,-0.01846209764493334
2345,0.01196959135662623
2346,-0.02027659688963035
2347,0.017246871944722075
2348,0.02034535264198012
2349,-0.028247870032280242
2350,-0.04443669948592843
2351,0.0053569800310020455
2352,-0.0017799242681904026
2353,0.02318027461981398
2354,-0.026129426129426148
2355,-0.032210267165131756
2356,0.01664114945236128
2357,-0.014550004054539323
2358,-0.0055368121598269315
2359,0.02412643623811994
2360,0.003624317554855372
2361,0.048728594265735836
2362,-0.0017217177698819475
2363,0.0103481231668332
2364,-0.005121068139562701
2366,-0.008597622494187829
2367,0.008672182646785487
2368,0.01721717769881992
2369,-0.052448306345544315
2370,0.035702501905726214
2371,0.0
2372,-0.012061825092550937
2373,0.02093780925800326
2374,0.001709941622375144
2375,-0.017059354375740687
2376,-0.017366488208486297
2377,-0.019429497714838928
2378,0.021616843458694968
2379,-0.026452113135036148
2380,0.014497270219421265
2381,0.07500028443675832
2382,-0.02492459120495316
2383,0.043482036253120526
2384,-0.06979695431472077
2386,-0.014462327968276179
2387,-0.013536207382361276
2388,0.04461633380558472
2389,0.0
2390,0.06462938454975986
2391,0.06995212558302
2392,-0.015382104141261843
2393,0.025393729582134705
2394,-0.007617761462305861
2395,0.015352474412542616
2396,-0.009457291175082538
2397,0.030538933567099802
2398,0.005556942479635341
2399,0.022095739007300885
2400,-0.0035985138137949457
2401,0.0036115098819939906
2402,0.0036075100983294917
2403,0.0
2404,-0.00538733215009235
2405,-0.012635525473832177
2406,0.0018255670667701729
2407,0.04379754908660205
2408,-0.0069918472093712936
2409,0.024648165891649976
2410,-0.0034401406940334223
2411,0.08965772528494198
2412,-0.05854051619936962
2413,0.025207898027171494
2414,0.049176168220474326
2415,0.03906195145926472
2416,-0.01503138420878758
2417,-0.05649230863049415
2418,0.0
2419,-0.017798424560694803
2420,0.05107261540486285
2421,-0.012544901041625867
2422,0.0
