,Date,Volume,nasdak,sp
1091,2008-07-23,343030,2325.879883,1282.189941
1092,2008-07-24,868545,2280.110107,1252.540039
1093,2008-07-25,1851660,2310.530029,1257.76001
1094,2008-07-28,807010,2264.219971,1234.369995
1095,2008-07-29,886965,2319.620117,1263.199951
1096,2008-07-30,516535,2329.719971,1284.26001
1097,2008-07-31,899145,2325.550049,1267.380005
1098,2008-08-01,978340,2310.959961,1260.310059
1099,2008-08-04,393320,2285.560059,1249.01001
1100,2008-08-05,385990,2349.830078,1284.880005
1101,2008-08-06,880035,2378.370117,1289.189941
1102,2008-08-07,1140930,2355.72998,1266.069946
1103,2008-08-08,1856370,2414.100098,1296.319946
1104,2008-08-11,2381475,2439.949951,1305.319946
1105,2008-08-12,1070310,2430.610107,1289.589966
1106,2008-08-13,1146880,2428.620117,1285.829956
1107,2008-08-14,582480,2453.669922,1292.930054
1108,2008-08-18,552275,2416.97998,1278.599976
1109,2008-08-19,801945,2384.360107,1266.689941
1110,2008-08-20,710600,2389.080078,1274.540039
1111,2008-08-21,3643825,2380.379883,1277.719971
1112,2008-08-22,1446275,2414.709961,1292.199951
1113,2008-08-25,1223500,2365.590088,1266.839966
1114,2008-08-26,1711660,2361.969971,1271.51001
1115,2008-08-27,1220370,2382.459961,1281.660034
1116,2008-08-28,765765,2411.639893,1300.680054
1117,2008-08-29,402450,2367.52002,1282.829956
1118,2008-09-02,935170,2349.23999,1277.579956
1119,2008-09-03,1623170,2333.72998,1274.97998
1120,2008-09-04,2026220,2259.040039,1236.829956
1121,2008-09-05,1210890,2255.879883,1242.310059
1122,2008-09-08,875220,2269.76001,1267.790039
1123,2008-09-09,1123980,2209.810059,1224.51001
1124,2008-09-10,874050,2228.699951,1232.040039
1125,2008-09-11,3309790,2258.219971,1249.050049
1126,2008-09-12,2132780,2261.27002,1251.699951
1127,2008-09-16,1193610,2207.899902,1213.599976
1128,2008-09-17,1276555,2098.850098,1156.390015
1129,2008-09-18,1899875,2199.100098,1206.51001
1130,2008-09-19,1769120,2273.899902,1255.079956
1131,2008-09-22,3017395,2178.97998,1207.089966
1132,2008-09-23,1412300,2153.330078,1188.219971
1133,2008-09-24,1218025,2155.679932,1185.869995
1134,2008-09-25,2530460,2186.570068,1209.180054
1135,2008-09-26,2572295,2183.340088,1213.27002
1136,2008-09-29,2324240,1983.72998,1106.420044
1137,2008-09-30,1600235,2091.879883,1166.359985
1138,2008-10-01,2963720,2069.399902,1161.060059
1139,2008-10-02,3370395,1976.719971,1114.280029
1140,2008-10-06,1423705,1862.959961,1056.890015
1141,2008-10-07,3639960,1754.880005,996.22998
1142,2008-10-08,2102130,1740.329956,984.940002
1143,2008-10-09,2900540,1645.119995,909.919983
1144,2008-10-10,3349960,1649.51001,899.219971
1145,2008-10-13,2001655,1844.25,1003.349976
1146,2008-10-14,1821740,1779.01001,998.01001
1147,2008-10-15,2783055,1628.329956,907.840027
1148,2008-10-16,885300,1717.709961,946.429993
1149,2008-10-17,1615945,1711.290039,940.549988
1150,2008-10-20,1604155,1770.030029,985.400024
1151,2008-10-21,1214315,1696.680054,955.049988
1152,2008-10-22,860310,1615.75,896.780029
1153,2008-10-23,952310,1603.910034,908.109985
1154,2008-10-24,1129000,1552.030029,876.77002
1155,2008-10-27,1826960,1505.900024,848.919983
1156,2008-10-28,1543255,1649.469971,940.51001
1157,2008-10-29,2226280,1657.209961,930.090027
1158,2008-10-30,3162085,1698.52002,954.090027
1159,2008-10-31,2854765,1720.949951,968.75
1160,2008-11-03,1784920,1726.329956,966.299988
1161,2008-11-04,1669755,1780.119995,1005.75
1162,2008-11-05,1376780,1681.640015,952.77002
1163,2008-11-06,3536790,1608.699951,904.880005
1164,2008-11-07,1423695,1647.400024,930.98999
1165,2008-11-10,2158150,1616.73999,919.210022
1166,2008-11-11,1380655,1580.900024,898.950012
1167,2008-11-12,887470,1499.209961,852.299988
1168,2008-11-13,780105,1596.699951,911.289978
1169,2008-11-14,953065,1516.849976,873.289978
1170,2008-11-17,1118120,1482.050049,850.75
1171,2008-11-18,1553255,1483.27002,859.119995
1172,2008-11-19,2786155,1386.420044,806.580017
1173,2008-11-20,2661655,1316.119995,752.440002
1174,2008-11-21,3140040,1384.349976,800.030029
1175,2008-11-24,3194280,1472.02002,851.809998
1176,2008-11-25,1359015,1464.72998,857.390015
1177,2008-11-26,1317630,1532.099976,887.679993
1178,2008-11-28,2998490,1535.569946,896.23999
1179,2008-12-01,1995895,1398.069946,816.210022
1180,2008-12-02,1292045,1449.800049,848.809998
1181,2008-12-03,1482365,1492.380005,870.73999
1182,2008-12-04,1724990,1445.560059,845.219971
1183,2008-12-05,1489900,1509.310059,876.070007
1184,2008-12-08,941455,1571.73999,909.700012
1185,2008-12-09,1905790,1547.339966,888.669983
1186,2008-12-10,1269230,1565.47998,899.23999
1187,2008-12-11,1727800,1507.880005,873.590027
1188,2008-12-12,1445185,1540.719971,879.72998
1189,2008-12-15,994645,1508.339966,868.570007
1190,2008-12-16,1339500,1589.890015,913.179993
1191,2008-12-17,2866715,1579.310059,904.419983
1192,2008-12-18,2455880,1552.369995,885.280029
1193,2008-12-19,847700,1564.319946,887.880005
1194,2008-12-22,1901470,1532.349976,871.630005
1195,2008-12-23,1598580,1521.540039,863.159973
1196,2008-12-24,770270,1524.900024,868.150024
1197,2008-12-26,858470,1530.23999,872.799988
1198,2008-12-29,726925,1510.319946,869.419983
1199,2008-12-30,866540,1550.699951,890.640015
1200,2009-01-02,1177770,1632.209961,931.799988
1201,2009-01-05,713005,1628.030029,927.450012
1202,2009-01-06,627685,1652.380005,934.700012
1203,2009-01-07,2179425,1599.060059,906.650024
1204,2009-01-08,1932830,1617.01001,909.72998
1205,2009-01-09,2285945,1571.589966,890.349976
1206,2009-01-12,1194735,1538.790039,870.26001
1207,2009-01-13,791600,1546.459961,871.789978
1208,2009-01-14,1340590,1489.640015,842.619995
1209,2009-01-15,1034185,1511.839966,843.73999
1210,2009-01-16,1392000,1529.329956,850.119995
1211,2009-01-20,632415,1440.859985,805.219971
1212,2009-01-21,352915,1507.069946,840.23999
1213,2009-01-22,912435,1465.48999,827.5
1214,2009-01-23,447810,1477.290039,831.950012
1215,2009-01-28,790870,1558.339966,874.090027
1216,2009-01-29,752960,1507.839966,845.140015
1217,2009-01-30,2511955,1476.420044,825.880005
1218,2009-02-02,1354760,1494.430054,825.440002
1219,2009-02-03,1449680,1516.300049,838.51001
1220,2009-02-04,1575470,1515.050049,832.22998
1221,2009-02-05,1601145,1546.23999,845.849976
1222,2009-02-06,2323670,1591.709961,868.599976
1223,2009-02-09,5099645,1591.560059,869.890015
1224,2009-02-10,2797190,1524.72998,827.159973
1225,2009-02-11,2186575,1530.5,833.73999
1226,2009-02-12,1757315,1541.709961,835.190002
1227,2009-02-13,2696905,1534.359985,826.840027
1228,2009-02-17,1869770,1470.660034,789.169983
1229,2009-02-18,1530210,1467.969971,788.419983
1230,2009-02-19,1242850,1442.819946,778.940002
1231,2009-02-20,1151905,1441.22998,770.049988
1232,2009-02-23,2517625,1387.719971,743.330017
1233,2009-02-24,2173430,1441.829956,773.140015
1234,2009-02-25,1876580,1425.430054,764.900024
1235,2009-02-26,1350265,1391.469971,752.830017
1236,2009-02-27,982550,1377.839966,735.090027
1237,2009-03-02,2271000,1322.849976,700.820007
1238,2009-03-03,1686355,1321.01001,696.330017
1239,2009-03-04,1185705,1353.73999,712.869995
1240,2009-03-05,1096680,1299.589966,682.549988
1241,2009-03-06,2222135,1293.849976,683.380005
1242,2009-03-09,2058430,1268.640015,676.530029
1243,2009-03-10,1998195,1358.280029,719.599976
1244,2009-03-11,2844645,1371.640015,721.359985
1245,2009-03-12,3636910,1426.099976,750.73999
1246,2009-03-13,6936545,1431.5,756.549988
1247,2009-03-16,3193735,1404.02002,753.890015
1248,2009-03-17,2136095,1462.109985,778.119995
1249,2009-03-18,2496665,1491.219971,794.349976
1250,2009-03-19,2100660,1483.47998,784.039978
1251,2009-03-20,1498920,1457.27002,768.539978
1252,2009-03-23,1760400,1555.77002,822.919983
1253,2009-03-24,1162725,1516.52002,806.119995
1254,2009-03-25,1368195,1528.949951,813.880005
1255,2009-03-26,1376420,1587.0,832.859985
1256,2009-03-27,1238405,1545.199951,815.940002
1257,2009-03-30,1099270,1501.800049,787.530029
1258,2009-03-31,1081320,1528.589966,797.869995
1259,2009-04-01,2360745,1551.599976,811.080017
1260,2009-04-02,2173900,1602.630005,834.380005
1261,2009-04-03,2393560,1621.869995,842.5
1262,2009-04-06,2094205,1606.709961,835.47998
1263,2009-04-07,2039060,1561.609985,815.549988
1264,2009-04-08,1988380,1590.660034,825.159973
1265,2009-04-09,1746965,1652.540039,856.559998
1266,2009-04-13,1222625,1653.310059,858.72998
1267,2009-04-14,1735875,1625.719971,841.5
1268,2009-04-15,1478000,1626.800049,852.059998
1269,2009-04-16,1712280,1670.439941,865.299988
1270,2009-04-17,1986860,1673.069946,869.599976
1271,2009-04-20,2219310,1608.209961,832.390015
1272,2009-04-21,1588320,1643.849976,850.080017
1273,2009-04-22,2235970,1646.119995,843.549988
1274,2009-04-23,1435280,1652.209961,851.919983
1275,2009-04-24,1242975,1694.290039,866.22998
1276,2009-04-27,1744475,1679.410034,857.51001
1277,2009-04-28,1902255,1673.810059,855.159973
1278,2009-04-29,1438385,1711.939941,873.640015
1279,2009-04-30,992635,1717.300049,872.809998
1280,2009-05-04,2652250,1763.560059,907.23999
1281,2009-05-06,2341770,1759.099976,919.530029
1282,2009-05-07,2276905,1716.23999,907.390015
1283,2009-05-08,1997370,1739.0,929.22998
1284,2009-05-11,1859220,1731.23999,909.23999
1285,2009-05-12,3399070,1715.920044,908.349976
1286,2009-05-13,3770915,1664.189941,883.919983
1287,2009-05-14,3071440,1689.209961,893.070007
1288,2009-05-15,1786510,1680.140015,882.880005
1289,2009-05-18,920385,1732.359985,909.710022
1290,2009-05-19,1160995,1734.540039,908.130005
1291,2009-05-20,1028855,1727.839966,903.469971
1292,2009-05-21,2099455,1695.25,888.330017
1293,2009-05-22,975920,1692.01001,887.0
1294,2009-05-26,1167135,1750.430054,910.330017
1295,2009-05-27,906715,1731.079956,893.059998
1296,2009-05-28,2120215,1751.790039,906.830017
1297,2009-05-29,979240,1774.329956,919.140015
1298,2009-06-01,1327045,1828.680054,942.869995
1299,2009-06-02,1593280,1836.800049,944.73999
1300,2009-06-03,1607105,1825.920044,931.76001
1301,2009-06-04,1276715,1850.02002,942.460022
1302,2009-06-05,1059045,1849.420044,940.090027
1303,2009-06-08,2463425,1842.400024,939.140015
1304,2009-06-09,867290,1860.130005,942.429993
1305,2009-06-10,1564500,1853.079956,939.150024
1306,2009-06-11,1036535,1862.369995,944.890015
1307,2009-06-12,1641915,1858.800049,946.210022
1308,2009-06-15,962820,1816.380005,923.719971
1309,2009-06-16,924830,1796.180054,911.969971
1310,2009-06-17,923190,1808.060059,910.710022
1311,2009-06-18,825725,1807.719971,918.369995
1312,2009-06-19,1601015,1827.469971,921.22998
1313,2009-06-22,916985,1766.189941,893.039978
1314,2009-06-23,838170,1764.920044,895.099976
1315,2009-06-24,1105650,1792.339966,900.940002
1316,2009-06-25,690975,1829.540039,920.26001
1317,2009-06-26,1030890,1838.219971,918.900024
1318,2009-06-29,1086630,1844.060059,927.22998
1319,2009-06-30,1057700,1835.040039,919.320007
1320,2009-07-01,1291015,1845.719971,923.330017
1321,2009-07-02,889020,1796.52002,896.419983
1322,2009-07-06,1578940,1787.400024,898.719971
1323,2009-07-07,751270,1746.170044,881.030029
1324,2009-07-08,672825,1747.170044,879.559998
1325,2009-07-09,515150,1752.550049,882.679993
1326,2009-07-10,1446440,1756.030029,879.130005
1327,2009-07-13,903435,1793.209961,901.049988
1328,2009-07-14,668295,1799.72998,905.840027
1329,2009-07-15,786470,1862.900024,932.679993
1330,2009-07-16,793020,1885.030029,940.73999
1331,2009-07-17,547705,1886.609985,940.380005
1332,2009-07-20,620050,1909.290039,951.130005
1333,2009-07-21,1237515,1916.199951,954.580017
1334,2009-07-22,1069450,1926.380005,954.070007
1335,2009-07-23,844970,1973.599976,976.289978
1336,2009-07-24,1201765,1965.959961,979.26001
1337,2009-07-27,764590,1967.890015,982.179993
1338,2009-07-28,1422500,1975.51001,979.619995
1339,2009-07-29,1345320,1967.76001,975.150024
1340,2009-07-30,920045,1984.300049,986.75
1341,2009-07-31,1318925,1978.5,987.47998
1342,2009-08-03,2059075,2008.609985,1002.630005
1343,2009-08-04,1718185,2011.310059,1005.650024
1344,2009-08-05,1505140,1993.050049,1002.719971
1345,2009-08-06,1260760,1973.160034,997.080017
1346,2009-08-07,2347785,2000.25,1010.47998
1347,2009-08-10,3823895,1992.23999,1007.099976
1348,2009-08-11,3544205,1969.72998,994.349976
1349,2009-08-12,2568795,1998.719971,1005.809998
1350,2009-08-13,1133890,2009.349976,1012.72998
1351,2009-08-14,1944945,1985.52002,1004.090027
1352,2009-08-17,2225425,1930.839966,979.72998
1353,2009-08-18,1704060,1955.920044,989.669983
1354,2009-08-19,2227100,1969.23999,996.460022
1355,2009-08-20,1954130,1989.219971,1007.369995
1356,2009-08-21,2388700,2020.900024,1026.130005
1357,2009-08-24,3410470,2017.97998,1025.569946
1358,2009-08-25,1713275,2024.22998,1028.0
1359,2009-08-26,2164440,2024.430054,1028.119995
1360,2009-08-27,1674130,2027.72998,1030.97998
1361,2009-08-28,2381380,2028.77002,1028.930054
1362,2009-08-31,1253090,2009.060059,1020.619995
1363,2009-09-01,1081015,1968.890015,998.039978
1364,2009-09-02,2098300,1967.069946,994.75
1365,2009-09-03,1805190,1983.199951,1003.23999
1366,2009-09-04,1292065,2018.780029,1016.400024
1367,2009-09-08,1142575,2037.77002,1025.390015
1368,2009-09-09,1434345,2060.389893,1033.369995
1369,2009-09-10,1638075,2084.02002,1044.140015
1370,2009-09-11,1836450,2080.899902,1042.72998
1371,2009-09-14,1086550,2091.780029,1049.339966
1372,2009-09-15,1164800,2102.639893,1052.630005
1373,2009-09-16,2219365,2133.149902,1068.76001
1374,2009-09-17,2474545,2126.75,1065.48999
1375,2009-09-18,2818525,2132.860107,1068.300049
1376,2009-09-21,4736350,2138.040039,1064.660034
1377,2009-09-22,2010850,2146.300049,1071.660034
1378,2009-09-23,2475610,2131.419922,1060.869995
1379,2009-09-24,3088955,2107.610107,1050.780029
1380,2009-09-25,1253260,2090.919922,1044.380005
1381,2009-09-28,1706580,2130.73999,1062.97998
1382,2009-09-29,1683975,2124.040039,1060.609985
1383,2009-09-30,1115320,2122.419922,1057.079956
1384,2009-10-01,2272225,2057.47998,1029.849976
1385,2009-10-05,1415475,2068.149902,1040.459961
1386,2009-10-06,1547280,2103.570068,1054.719971
1387,2009-10-07,3392970,2110.330078,1057.579956
1388,2009-10-08,2897610,2123.929932,1065.47998
1389,2009-10-09,1909410,2139.280029,1071.48999
1390,2009-10-12,1315935,2139.139893,1076.189941
1391,2009-10-13,930825,2139.889893,1073.189941
1392,2009-10-14,2084235,2172.22998,1092.02002
1393,2009-10-15,1796205,2173.290039,1096.560059
1394,2009-10-16,1589705,2156.800049,1087.680054
1395,2009-10-19,3324735,2176.320068,1097.910034
1396,2009-10-20,1902670,2163.469971,1091.060059
1397,2009-10-21,1362650,2150.72998,1081.400024
1398,2009-10-22,928070,2165.290039,1092.910034
1399,2009-10-23,1478370,2154.469971,1079.599976
1400,2009-10-26,798550,2141.850098,1066.949951
1401,2009-10-27,1166135,2116.090088,1063.410034
1402,2009-10-28,1050795,2059.610107,1042.630005
1403,2009-10-29,997070,2097.550049,1066.109985
1404,2009-10-30,1588065,2045.109985,1036.189941
1405,2009-11-02,1968940,2049.199951,1042.880005
1406,2009-11-03,1406775,2057.320068,1045.410034
1407,2009-11-04,980615,2055.52002,1046.5
1408,2009-11-05,1694650,2105.320068,1066.630005
1409,2009-11-06,1543550,2112.439941,1069.300049
1410,2009-11-09,802360,2154.060059,1093.079956
1411,2009-11-10,903710,2151.080078,1093.01001
1412,2009-11-11,1424830,2166.899902,1098.51001
1413,2009-11-12,930090,2149.02002,1087.23999
1414,2009-11-13,1114935,2167.879883,1093.47998
1415,2009-11-16,1077915,2197.850098,1109.300049
1416,2009-11-17,952505,2203.780029,1110.319946
1417,2009-11-18,815425,2193.139893,1109.800049
1418,2009-11-19,695955,2156.820068,1094.900024
1419,2009-11-20,749930,2146.040039,1091.380005
1420,2009-11-23,677750,2176.01001,1106.23999
1421,2009-11-24,1101475,2169.179932,1105.650024
1422,2009-11-25,970410,2176.050049,1110.630005
1423,2009-11-27,1070695,2138.439941,1091.48999
1424,2009-11-30,881880,2144.600098,1095.630005
1425,2009-12-01,873925,2175.810059,1108.859985
1426,2009-12-02,2157290,2185.030029,1109.23999
1427,2009-12-03,1065940,2173.139893,1099.920044
1428,2009-12-04,904745,2194.350098,1105.97998
1429,2009-12-07,1444485,2189.610107,1103.25
1430,2009-12-08,714850,2172.98999,1091.939941
1431,2009-12-09,1007045,2183.72998,1095.949951
1432,2009-12-10,1716780,2190.860107,1102.349976
1433,2009-12-11,2259685,2190.310059,1106.410034
1434,2009-12-14,1294760,2212.100098,1114.109985
1435,2009-12-15,1506555,2201.050049,1107.930054
1436,2009-12-16,1026095,2206.909912,1109.180054
1437,2009-12-17,2760540,2180.050049,1096.079956
1438,2009-12-18,1538675,2211.689941,1102.469971
1439,2009-12-21,1129535,2237.659912,1114.050049
1440,2009-12-22,1025685,2252.669922,1118.02002
1441,2009-12-23,937240,2269.639893,1120.589966
1442,2009-12-24,1351630,2285.689941,1126.47998
1443,2009-12-28,1268325,2291.080078,1127.780029
1444,2009-12-29,1436150,2288.399902,1126.199951
1445,2009-12-30,742575,2291.280029,1126.420044
1446,2010-01-04,1169290,2308.419922,1132.98999
1447,2010-01-05,1195840,2308.709961,1136.52002
1448,2010-01-06,1129080,2301.090088,1137.140015
1449,2010-01-07,1574315,2300.050049,1141.689941
1450,2010-01-08,899950,2317.169922,1144.97998
1451,2010-01-11,1086315,2312.409912,1146.97998
1452,2010-01-12,1841890,2282.310059,1136.219971
1453,2010-01-13,1725710,2307.899902,1145.680054
1454,2010-01-14,1056700,2316.73999,1148.459961
1455,2010-01-15,1583215,2287.98999,1136.030029
1456,2010-01-19,1166315,2320.399902,1150.22998
1457,2010-01-20,1205205,2291.25,1138.040039
1458,2010-01-21,1082755,2265.699951,1116.47998
1459,2010-01-22,1159370,2205.290039,1091.76001
1460,2010-01-25,1303875,2210.800049,1096.780029
1461,2010-01-26,952900,2203.72998,1092.170044
1462,2010-01-27,1239405,2221.409912,1097.5
1463,2010-01-28,875435,2179.0,1084.530029
1464,2010-01-29,1210690,2147.350098,1073.869995
1465,2010-02-01,1826685,2171.199951,1089.189941
1466,2010-02-02,1572425,2190.060059,1103.319946
1467,2010-02-03,1259430,2190.909912,1097.280029
1468,2010-02-04,2939600,2125.429932,1063.109985
1469,2010-02-05,3017755,2141.120117,1066.189941
1470,2010-02-08,1105205,2126.050049,1056.73999
1471,2010-02-09,965245,2150.870117,1070.52002
1472,2010-02-10,1975085,2147.870117,1068.130005
1473,2010-02-11,1319225,2177.409912,1078.469971
1474,2010-02-12,1479070,2183.530029,1075.51001
1475,2010-02-16,2374560,2214.189941,1094.869995
1476,2010-02-17,1152580,2226.290039,1099.51001
1477,2010-02-18,1264345,2241.709961,1106.75
1478,2010-02-19,960135,2243.870117,1109.170044
1479,2010-02-22,859525,2242.030029,1108.01001
1480,2010-02-23,1002255,2213.439941,1094.599976
1481,2010-02-24,404555,2235.899902,1105.23999
1482,2010-02-25,474775,2234.219971,1102.939941
1483,2010-02-26,971450,2238.26001,1104.48999
1484,2010-03-02,754265,2280.790039,1118.310059
1485,2010-03-03,1328395,2280.679932,1118.790039
1486,2010-03-04,1133990,2292.310059,1122.969971
1487,2010-03-05,539490,2326.350098,1138.699951
1488,2010-03-08,858495,2332.209961,1138.5
1489,2010-03-09,1551120,2340.679932,1140.449951
1490,2010-03-10,703075,2358.949951,1145.609985
1491,2010-03-11,861120,2368.459961,1150.23999
1492,2010-03-12,879880,2367.659912,1149.98999
1493,2010-03-15,876810,2362.209961,1150.51001
1494,2010-03-16,520690,2378.01001,1159.459961
1495,2010-03-17,710505,2389.090088,1166.209961
1496,2010-03-18,518975,2391.280029,1165.829956
1497,2010-03-19,1137815,2374.409912,1159.900024
1498,2010-03-22,428135,2395.399902,1165.810059
1499,2010-03-23,1366230,2415.23999,1174.170044
1500,2010-03-24,1459440,2398.76001,1167.719971
1501,2010-03-25,439905,2397.409912,1165.72998
1502,2010-03-26,803535,2395.129883,1166.589966
1503,2010-03-29,779350,2404.360107,1173.219971
1504,2010-03-30,347135,2410.689941,1173.27002
1505,2010-03-31,3108630,2397.959961,1169.430054
1506,2010-04-01,1506400,2402.580078,1178.099976
1507,2010-04-05,637015,2429.530029,1187.439941
1508,2010-04-06,996305,2436.810059,1189.439941
1509,2010-04-07,984070,2431.159912,1182.449951
1510,2010-04-08,1672800,2436.810059,1186.439941
1511,2010-04-09,835685,2454.050049,1194.369995
1512,2010-04-12,1245910,2457.870117,1196.47998
1513,2010-04-13,601830,2465.98999,1197.300049
1514,2010-04-14,1462105,2504.860107,1210.650024
1515,2010-04-15,1010710,2515.689941,1211.670044
1516,2010-04-16,879340,2481.26001,1192.130005
1517,2010-04-19,2306905,2480.110107,1197.52002
1518,2010-04-20,772975,2500.310059,1207.170044
1519,2010-04-21,1811050,2504.610107,1205.939941
1520,2010-04-22,2467745,2519.070068,1208.670044
1521,2010-04-23,802555,2530.149902,1217.280029
1522,2010-04-26,563885,2522.949951,1212.050049
1523,2010-04-27,721740,2471.469971,1183.709961
1524,2010-04-28,857690,2471.72998,1191.359985
1525,2010-04-29,1537485,2511.919922,1206.780029
1526,2010-04-30,1063295,2461.189941,1186.689941
1527,2010-05-03,885055,2498.73999,1202.26001
1528,2010-05-04,1905940,2424.25,1173.599976
1529,2010-05-06,2413030,2319.639893,1128.150024
1530,2010-05-07,2041540,2265.639893,1110.880005
1531,2010-05-10,1400640,2374.669922,1159.72998
1532,2010-05-11,1045315,2375.310059,1155.790039
1533,2010-05-12,975210,2425.02002,1171.670044
1534,2010-05-13,1068940,2394.360107,1157.439941
1535,2010-05-14,585580,2346.850098,1135.680054
1536,2010-05-17,833755,2354.22998,1136.939941
1537,2010-05-18,919800,2317.26001,1120.800049
1538,2010-05-19,607410,2298.370117,1115.050049
1539,2010-05-20,662440,2204.01001,1071.589966
1540,2010-05-24,532880,2213.550049,1073.650024
1541,2010-05-25,850840,2210.949951,1074.030029
1542,2010-05-26,1028240,2195.879883,1067.949951
1543,2010-05-27,1455615,2277.679932,1103.060059
1544,2010-05-28,1403930,2257.040039,1089.410034
1545,2010-06-01,1112435,2222.330078,1070.709961
1546,2010-06-03,1126895,2303.030029,1102.829956
1547,2010-06-04,912555,2219.169922,1064.880005
1548,2010-06-07,756490,2173.899902,1050.469971
1549,2010-06-08,904130,2170.570068,1062.0
1550,2010-06-09,513915,2158.850098,1055.689941
1551,2010-06-10,699715,2218.709961,1086.839966
1552,2010-06-11,898280,2243.600098,1091.599976
1553,2010-06-14,1045850,2243.959961,1089.630005
1554,2010-06-15,1425155,2305.879883,1115.22998
1555,2010-06-16,750160,2305.929932,1114.609985
1556,2010-06-17,668905,2307.159912,1116.040039
1557,2010-06-18,1286015,2309.800049,1117.51001
1558,2010-06-21,1086005,2289.090088,1113.199951
1559,2010-06-22,1070555,2261.800049,1095.310059
1560,2010-06-23,749235,2254.22998,1092.040039
1561,2010-06-24,844345,2217.419922,1073.689941
1562,2010-06-25,557705,2223.47998,1076.76001
1563,2010-06-28,865820,2220.649902,1074.569946
1564,2010-06-29,590330,2135.179932,1041.23999
1565,2010-06-30,483760,2109.23999,1030.709961
1566,2010-07-01,647770,2101.360107,1027.369995
1567,2010-07-02,1566215,2091.790039,1022.580017
1568,2010-07-06,2048385,2093.879883,1028.060059
1569,2010-07-07,2281220,2159.469971,1060.27002
1570,2010-07-08,2681905,2175.399902,1070.25
1571,2010-07-09,1162620,2196.449951,1077.959961
1572,2010-07-12,809505,2198.360107,1078.75
1573,2010-07-13,1375640,2242.030029,1095.339966
1574,2010-07-14,1323185,2249.840088,1095.170044
1575,2010-07-15,1281460,2249.080078,1096.47998
1576,2010-07-16,1228310,2179.050049,1064.880005
1577,2010-07-19,1156640,2198.22998,1071.25
1578,2010-07-20,849685,2222.48999,1083.47998
1579,2010-07-21,961830,2187.330078,1069.589966
1580,2010-07-22,1074540,2245.889893,1093.670044
1581,2010-07-23,910120,2269.469971,1102.660034
1582,2010-07-26,995920,2296.429932,1115.01001
1583,2010-07-27,963575,2288.25,1113.839966
1584,2010-07-28,988160,2264.560059,1106.130005
1585,2010-07-29,712170,2251.689941,1101.530029
1586,2010-07-30,1374420,2254.699951,1101.599976
1587,2010-08-02,1034975,2295.360107,1125.859985
1588,2010-08-03,1155005,2283.52002,1120.459961
1589,2010-08-04,1163275,2303.570068,1127.23999
1590,2010-08-05,1817295,2293.060059,1125.810059
1591,2010-08-06,1169350,2288.469971,1121.640015
1592,2010-08-09,822830,2305.689941,1127.790039
1593,2010-08-10,876040,2277.169922,1121.060059
1594,2010-08-11,665930,2208.629883,1089.469971
1595,2010-08-12,375810,2190.27002,1083.609985
1596,2010-08-13,820440,2173.47998,1079.25
1597,2010-08-16,408700,2181.870117,1079.380005
1598,2010-08-17,1010140,2209.439941,1092.540039
1599,2010-08-18,586165,2215.699951,1094.160034
1600,2010-08-19,855750,2178.949951,1075.630005
1601,2010-08-20,1607115,2179.76001,1071.689941
1602,2010-08-23,2327515,2159.629883,1067.359985
1603,2010-08-24,972280,2123.76001,1051.869995
1604,2010-08-25,2045410,2141.540039,1055.329956
1605,2010-08-26,555355,2118.689941,1047.219971
1606,2010-08-27,948515,2153.629883,1064.589966
1607,2010-08-30,444235,2119.969971,1048.920044
1608,2010-08-31,386465,2114.030029,1049.329956
1609,2010-09-01,1676395,2176.840088,1080.290039
1610,2010-09-02,1228175,2200.01001,1090.099976
1611,2010-09-03,1274210,2233.75,1104.51001
1612,2010-09-07,737510,2208.889893,1091.839966
1613,2010-09-08,432395,2228.870117,1098.869995
1614,2010-09-09,1064115,2236.199951,1104.180054
1615,2010-09-10,1177255,2242.47998,1109.550049
1616,2010-09-13,1604450,2285.709961,1121.900024
1617,2010-09-14,705910,2289.77002,1121.099976
1618,2010-09-15,861475,2301.320068,1125.069946
1619,2010-09-16,708830,2303.25,1124.660034
1620,2010-09-17,873650,2315.610107,1125.589966
1621,2010-09-20,1095495,2355.830078,1142.709961
1622,2010-09-24,435280,2381.219971,1148.670044
1623,2010-09-27,1424830,2369.77002,1142.160034
1624,2010-09-28,1348265,2379.590088,1147.699951
1625,2010-09-29,1356830,2376.560059,1144.72998
1626,2010-09-30,1090015,2368.620117,1141.199951
1627,2010-10-01,1896060,2370.75,1146.23999
1628,2010-10-04,1546630,2344.52002,1137.030029
1629,2010-10-05,1155565,2399.830078,1160.75
1630,2010-10-06,1417325,2380.659912,1159.969971
1631,2010-10-07,1051050,2383.669922,1158.060059
1632,2010-10-08,509880,2401.909912,1165.150024
1633,2010-10-11,877895,2402.330078,1165.319946
1634,2010-10-12,735570,2417.919922,1169.77002
1635,2010-10-13,744700,2441.22998,1178.099976
1636,2010-10-14,414640,2435.379883,1173.810059
1637,2010-10-15,1444490,2468.77002,1176.189941
1638,2010-10-18,819625,2480.659912,1184.709961
1639,2010-10-19,1050050,2436.949951,1165.900024
1640,2010-10-20,1187590,2457.389893,1178.170044
1641,2010-10-21,1150935,2459.669922,1180.26001
1642,2010-10-22,2044610,2479.389893,1183.079956
1643,2010-10-25,623795,2490.850098,1185.619995
1644,2010-10-26,896940,2497.290039,1185.640015
