,Date,Volume,forward_kr,nasdak,sp
2145,2012-11-23,190098,1081.0,2966.850098,1409.150024
2146,2012-11-26,281983,1084.199951,2976.780029,1406.290039
2147,2012-11-27,142227,1058.099976,2967.790039,1398.939941
2148,2012-11-28,316521,1084.699951,2991.780029,1409.930054
2149,2012-11-29,261137,1085.699951,3012.030029,1415.949951
2150,2012-11-30,239210,1084.400024,3010.23999,1416.180054
2151,2012-12-03,231722,1082.099976,3002.199951,1409.459961
2152,2012-12-04,155662,1055.699951,2996.689941,1407.050049
2153,2012-12-05,272804,,2973.699951,1409.280029
2154,2012-12-06,400439,1082.599976,2989.27002,1413.939941
2155,2012-12-07,679597,1081.699951,2978.040039,1418.069946
2156,2012-12-10,367171,1082.599976,2986.959961,1418.550049
2157,2012-12-11,266718,1082.900024,3022.300049,1427.839966
2158,2012-12-12,193842,1076.599976,3013.810059,1428.47998
2159,2012-12-13,470627,1074.099976,2992.159912,1419.449951
2160,2012-12-14,333973,1072.5,2971.330078,1413.579956
2161,2012-12-17,267532,1073.099976,3010.600098,1430.359985
2162,2012-12-18,369530,1045.699951,3054.530029,1446.790039
2163,2012-12-20,343800,1071.300049,3050.389893,1443.689941
2164,2012-12-21,650790,1071.300049,3021.01001,1430.150024
2165,2012-12-24,337032,1073.599976,3012.600098,1426.660034
2166,2012-12-26,249844,1075.400024,2990.159912,1419.829956
2167,2012-12-27,163005,1072.099976,2985.909912,1418.099976
2168,2012-12-28,152404,1072.400024,2960.310059,1402.430054
2169,2013-01-02,177147,1071.599976,3112.26001,1462.420044
2170,2013-01-03,154535,1062.5,3100.570068,1459.369995
2171,2013-01-04,356250,1062.599976,3101.659912,1466.469971
2172,2013-01-07,234701,1061.900024,3098.810059,1461.890015
2173,2013-01-08,404906,1033.099976,3091.810059,1457.150024
2174,2013-01-09,198565,1062.199951,3105.810059,1461.02002
2175,2013-01-10,147909,1062.900024,3121.76001,1472.119995
2176,2013-01-11,235270,1059.5,3125.629883,1472.050049
2177,2013-01-14,170096,1057.599976,3117.5,1470.680054
2178,2013-01-15,241336,1023.200012,3110.780029,1472.339966
2179,2013-01-16,240676,1055.300049,3117.540039,1472.630005
2180,2013-01-17,184490,1056.300049,3136.0,1480.939941
2181,2013-01-18,131904,1057.800049,3134.709961,1485.97998
2182,2013-01-22,362688,1038.599976,3143.179932,1492.560059
2183,2013-01-23,355938,1063.400024,3153.669922,1494.810059
2184,2013-01-24,198321,1062.900024,3130.379883,1494.819946
2185,2013-01-25,134192,1066.300049,3149.709961,1502.959961
2186,2013-01-28,172910,1068.300049,3154.300049,1500.180054
2187,2013-01-29,136694,1074.099976,3153.659912,1507.839966
2188,2013-01-30,239685,1090.900024,3142.310059,1501.959961
2189,2013-01-31,195082,1083.199951,3142.129883,1498.109985
2190,2013-02-01,219159,1085.400024,3179.100098,1513.170044
2191,2013-02-04,209171,1087.300049,3131.169922,1495.709961
2192,2013-02-05,112056,1069.0,3171.580078,1511.290039
2193,2013-02-06,398162,1088.5,3168.47998,1512.119995
2194,2013-02-07,448172,1085.800049,3165.129883,1509.390015
2195,2013-02-08,661508,1088.5,3193.870117,1517.930054
2196,2013-02-12,365567,1089.300049,3186.48999,1519.430054
2197,2013-02-13,190114,1094.900024,3196.879883,1520.329956
2198,2013-02-14,176236,1092.400024,3198.659912,1521.380005
2199,2013-02-15,183484,1085.800049,3192.030029,1519.790039
2200,2013-02-19,96916,1053.0,3213.590088,1530.939941
2201,2013-02-20,139704,1082.800049,3164.409912,1511.949951
2202,2013-02-21,425793,1079.300049,3131.48999,1502.420044
2203,2013-02-22,195343,1079.599976,3161.820068,1515.599976
2204,2013-02-25,273490,1085.900024,3116.25,1487.849976
2205,2013-02-26,130065,1060.5,3129.649902,1496.939941
2206,2013-02-27,188307,1084.900024,3162.26001,1515.98999
2207,2013-02-28,88984,1089.099976,3160.189941,1514.680054
2208,2013-03-04,180142,1083.900024,3182.030029,1525.199951
2209,2013-03-05,340339,1060.300049,3224.129883,1539.790039
2210,2013-03-06,197976,1089.900024,3222.370117,1541.459961
2211,2013-03-07,146668,1085.5,3232.090088,1544.26001
2212,2013-03-08,238971,1083.400024,3244.370117,1551.180054
2213,2013-03-11,148588,1086.599976,3252.870117,1556.219971
2214,2013-03-12,381953,1076.199951,3242.320068,1552.47998
2215,2013-03-13,314925,1093.0,3245.120117,1554.52002
2216,2013-03-14,214688,1094.5,3258.929932,1563.22998
2217,2013-03-15,149477,1097.699951,3249.070068,1560.699951
2218,2013-03-18,149647,1106.699951,3237.590088,1552.099976
2219,2013-03-19,126283,1125.800049,3229.100098,1548.339966
2220,2013-03-20,181293,1113.5,3254.189941,1558.709961
2221,2013-03-21,153006,1112.199951,3222.600098,1545.800049
2222,2013-03-22,130448,1114.800049,3245.0,1556.890015
2223,2013-03-25,150783,1115.199951,3235.300049,1551.689941
2224,2013-03-26,120876,1089.900024,3252.47998,1563.77002
2225,2013-03-27,154192,1110.199951,3256.52002,1562.849976
2226,2013-03-28,161836,1106.599976,3267.52002,1569.189941
2227,2013-04-01,237188,1112.0,3239.169922,1562.170044
2228,2013-04-02,315284,1090.0,3254.860107,1570.25
2229,2013-04-03,199228,1086.400024,3218.600098,1553.689941
2230,2013-04-04,249503,1117.099976,3224.97998,1559.97998
2231,2013-04-05,185030,1116.800049,3203.860107,1553.280029
2232,2013-04-08,276533,1123.599976,3222.25,1563.069946
2233,2013-04-09,248196,1136.5,3237.860107,1568.609985
2234,2013-04-10,260933,1141.300049,3297.25,1587.72998
2235,2013-04-11,164791,1138.400024,3300.159912,1593.369995
2236,2013-04-12,146664,1134.300049,3294.949951,1588.849976
2237,2013-04-15,257672,1128.900024,3216.48999,1552.359985
2238,2013-04-16,143075,1104.0,3264.629883,1574.569946
2239,2013-04-17,314680,1118.599976,3204.669922,1552.01001
2240,2013-04-18,215281,1112.800049,3166.360107,1541.609985
2241,2013-04-19,228528,1120.0,3206.060059,1555.25
2242,2013-04-22,217204,1101.699951,3233.550049,1562.5
2243,2013-04-23,313923,1099.199951,3269.330078,1578.780029
2244,2013-04-24,303292,1118.699951,3269.649902,1578.790039
2245,2013-04-25,282191,1118.5,3289.98999,1585.160034
2246,2013-04-26,173600,1115.699951,3279.26001,1582.23999
2247,2013-04-29,128792,1110.599976,3307.02002,1593.609985
2248,2013-04-30,131456,1108.800049,3328.790039,1597.569946
2249,2013-05-02,325483,1103.199951,3340.620117,1597.589966
2250,2013-05-03,356464,1099.5,3378.629883,1614.420044
2251,2013-05-06,193356,1101.5,3392.969971,1617.5
2252,2013-05-07,143821,1072.800049,3396.629883,1625.959961
2253,2013-05-08,132253,1093.800049,3413.27002,1632.689941
2254,2013-05-09,161402,1089.300049,3409.169922,1626.670044
2255,2013-05-10,436377,1056.199951,3436.580078,1633.699951
2256,2013-05-13,256125,1091.099976,3438.790039,1633.77002
2257,2013-05-14,302757,1084.300049,3462.610107,1650.339966
2258,2013-05-15,246085,1112.199951,3471.620117,1658.780029
2259,2013-05-16,399662,1108.900024,3465.23999,1650.469971
2260,2013-05-20,445540,1113.800049,3496.429932,1666.290039
2261,2013-05-21,261725,1093.599976,3502.120117,1669.160034
2262,2013-05-22,216338,1116.5,3463.300049,1655.349976
2263,2013-05-23,202164,1110.400024,3459.419922,1650.51001
2264,2013-05-24,223077,1113.099976,3459.139893,1649.599976
2265,2013-05-28,93546,1105.199951,3488.889893,1660.060059
2266,2013-05-29,225378,1121.400024,3467.52002,1648.359985
2267,2013-05-30,138565,1127.0,3491.300049,1654.410034
2268,2013-05-31,281745,1131.099976,3455.909912,1630.73999
2269,2013-06-03,174745,1127.599976,3465.370117,1640.420044
2270,2013-06-04,205400,1107.5,3445.26001,1631.380005
2271,2013-06-05,225957,1118.800049,3401.47998,1608.900024
2272,2013-06-07,286072,1122.400024,3469.219971,1643.380005
2273,2013-06-10,243631,1118.199951,3473.77002,1642.810059
2274,2013-06-11,117014,1097.099976,3436.949951,1626.130005
2275,2013-06-12,178937,1097.099976,3400.429932,1612.52002
2276,2013-06-13,125140,1097.099976,3445.360107,1636.359985
2277,2013-06-14,386306,1127.199951,3423.560059,1626.72998
2278,2013-06-17,184466,1129.199951,3452.129883,1639.040039
2279,2013-06-18,196372,1126.5,3482.179932,1651.810059
2280,2013-06-19,230150,1125.969971,3443.199951,1628.930054
2281,2013-06-20,118105,1133.5,3364.639893,1588.189941
2282,2013-06-21,262317,1129.599976,3357.25,1592.430054
2283,2013-06-24,165330,1144.900024,3320.76001,1573.089966
2284,2013-06-25,102050,1156.900024,3347.889893,1588.030029
2285,2013-06-26,178686,1160.599976,3376.219971,1603.26001
2286,2013-06-27,173542,1152.300049,3401.860107,1613.199951
2287,2013-06-28,222275,1155.099976,3403.25,1606.280029
2288,2013-07-01,330174,1147.199951,3434.48999,1614.959961
2289,2013-07-02,136750,1121.900024,3433.399902,1614.079956
2290,2013-07-03,197390,1134.300049,3443.669922,1615.410034
2291,2013-07-05,160260,1140.199951,3479.379883,1631.890015
2292,2013-07-08,98693,1138.900024,3484.830078,1640.459961
2293,2013-07-09,118776,1141.599976,3504.26001,1652.319946
2294,2013-07-10,107661,1147.400024,3520.76001,1652.619995
2295,2013-07-11,360679,1140.900024,3578.300049,1675.02002
2296,2013-07-12,183732,1134.599976,3600.080078,1680.189941
2297,2013-07-15,154141,1123.400024,3607.48999,1682.5
2298,2013-07-16,123843,1123.800049,3598.5,1676.26001
2299,2013-07-17,136976,1120.900024,3610.0,1680.910034
2300,2013-07-18,121540,1113.800049,3611.280029,1689.369995
2301,2013-07-19,167697,1116.099976,3587.610107,1692.089966
2302,2013-07-22,189465,1123.599976,3600.389893,1695.530029
2303,2013-07-23,211980,1118.400024,3579.27002,1692.390015
2304,2013-07-24,238953,1117.599976,3579.600098,1685.939941
2305,2013-07-25,379031,1116.300049,3605.189941,1690.25
2306,2013-07-26,388462,1115.0,3613.159912,1691.650024
2307,2013-07-29,679772,1115.400024,3599.139893,1685.329956
2308,2013-07-30,1249690,1086.900024,3616.469971,1685.959961
2309,2013-07-31,0,1111.400024,3626.370117,1685.72998
2310,2013-08-01,0,1113.300049,3675.73999,1706.869995
2311,2013-08-02,0,1122.5,3689.590088,1709.670044
2312,2013-08-05,0,1122.400024,3692.949951,1707.140015
2313,2013-08-06,0,1123.599976,3665.77002,1697.369995
2314,2013-08-07,0,1112.900024,3654.01001,1690.910034
2315,2013-08-08,0,1113.099976,3669.120117,1697.47998
2316,2013-08-09,0,1114.199951,3660.110107,1691.420044
2317,2013-08-12,0,1111.599976,3669.949951,1689.469971
2318,2013-08-13,0,1110.599976,3684.439941,1694.160034
2319,2013-08-14,0,1113.199951,3669.27002,1685.390015
2320,2013-08-16,0,1117.599976,3602.780029,1655.829956
2321,2013-08-19,0,1117.300049,3589.090088,1646.060059
2322,2013-08-20,0,1112.5,3613.590088,1652.349976
2323,2013-08-21,0,1117.5,3599.790039,1642.800049
2324,2013-08-22,0,1119.5,3638.709961,1656.959961
2325,2013-08-23,0,1117.800049,3657.790039,1663.5
2326,2013-08-26,0,1120.099976,3657.570068,1656.780029
2327,2013-08-27,0,1112.800049,3578.52002,1630.47998
2328,2013-08-28,0,1111.0,3593.350098,1634.959961
2329,2013-08-29,0,1116.400024,3620.300049,1638.170044
2330,2013-08-30,2021372,1113.900024,3589.870117,1632.969971
2331,2013-09-03,329233,1110.099976,3612.610107,1639.77002
2332,2013-09-04,257085,1097.599976,3649.040039,1653.079956
2333,2013-09-05,278622,1101.400024,3658.780029,1655.079956
2334,2013-09-06,292076,1093.199951,3660.01001,1655.170044
2335,2013-09-09,156276,1096.699951,3706.179932,1671.709961
2336,2013-09-10,400716,1092.199951,3729.02002,1683.98999
2337,2013-09-11,368758,1085.699951,3725.01001,1689.130005
2338,2013-09-12,370812,1085.099976,3715.969971,1683.420044
2339,2013-09-13,574147,1085.0,3722.179932,1687.98999
2340,2013-09-16,198641,1082.0,3717.850098,1697.599976
2341,2013-09-17,198212,1080.300049,3745.699951,1704.76001
2342,2013-09-23,175903,1080.699951,3765.290039,1701.839966
2343,2013-09-24,340548,1074.599976,3768.25,1697.420044
2344,2013-09-25,240406,1073.0,3761.100098,1692.77002
2345,2013-09-26,276352,1073.5,3787.429932,1698.670044
2346,2013-09-27,221180,1075.599976,3781.590088,1691.75
2347,2013-09-30,126677,1074.599976,3771.47998,1681.550049
2348,2013-10-01,159608,1075.800049,3817.97998,1695.0
2349,2013-10-02,151553,1073.300049,3815.02002,1693.869995
2350,2013-10-04,184024,1072.5,3807.75,1690.5
2351,2013-10-07,236514,1070.699951,3770.379883,1676.119995
2352,2013-10-08,183850,1069.099976,3694.830078,1655.449951
2353,2013-10-10,179651,,3760.75,1692.560059
2354,2013-10-11,431058,1074.599976,3791.870117,1703.199951
2355,2013-10-14,325979,1070.699951,3815.280029,1710.140015
2356,2013-10-15,191530,1069.199951,3794.01001,1698.060059
2357,2013-10-16,317347,1070.199951,3839.429932,1721.540039
2358,2013-10-17,479503,1063.5,3863.149902,1733.150024
2359,2013-10-18,306522,1066.0,3914.280029,1744.5
2360,2013-10-21,405828,1061.699951,3920.050049,1744.660034
2361,2013-10-22,404139,1040.099976,3929.570068,1754.670044
2362,2013-10-23,222701,1061.0,3907.070068,1746.380005
2363,2013-10-24,351174,1057.0,3928.959961,1752.069946
2364,2013-10-25,232384,1057.0,3943.360107,1759.77002
2365,2013-10-28,278875,1062.150024,3940.129883,1762.109985
2366,2013-10-29,215861,1061.099976,3952.340088,1771.949951
2367,2013-10-30,197043,1060.5,3930.620117,1763.310059
2368,2013-10-31,195459,1061.699951,3919.709961,1756.540039
2369,2013-11-01,452214,1058.199951,3922.040039,1761.640015
2370,2013-11-04,172568,1060.5,3936.590088,1767.930054
2371,2013-11-05,152787,1039.5,3939.860107,1762.969971
2372,2013-11-06,163233,1061.5,3931.949951,1770.48999
2373,2013-11-07,185984,1060.5,3857.330078,1747.150024
2374,2013-11-08,305956,1059.0,3919.22998,1770.609985
2375,2013-11-11,260888,1062.400024,3919.790039,1771.890015
2376,2013-11-12,186469,1046.900024,3919.919922,1767.689941
2377,2013-11-13,198410,1071.400024,3965.580078,1782.0
2378,2013-11-14,147703,1072.400024,3972.73999,1790.619995
2379,2013-11-15,178801,1069.599976,3985.969971,1798.180054
2380,2013-11-18,141299,1067.599976,3949.070068,1791.530029
2381,2013-11-19,88570,1034.699951,3931.550049,1787.869995
2382,2013-11-20,186171,1054.0,3921.27002,1781.369995
2383,2013-11-21,220581,1054.199951,3969.159912,1795.849976
2384,2013-11-22,118269,1055.900024,3991.649902,1804.76001
2385,2013-11-25,115473,1061.099976,3994.570068,1802.47998
2386,2013-11-26,127479,1060.699951,4017.75,1802.75
2387,2013-11-27,177117,1059.0,4044.75,1807.22998
2388,2013-11-29,314991,1059.900024,4059.889893,1805.810059
2389,2013-12-02,118937,1060.099976,4045.26001,1800.900024
2390,2013-12-03,91407,1057.800049,4037.199951,1795.150024
2391,2013-12-04,155123,1057.300049,4038.0,1792.810059
2392,2013-12-05,132496,1060.199951,4033.169922,1785.030029
2393,2013-12-06,168092,1060.599976,4062.52002,1805.089966
2394,2013-12-09,185636,1057.400024,4068.75,1808.369995
2395,2013-12-10,155213,1052.800049,4060.48999,1802.619995
2396,2013-12-11,165716,1051.699951,4003.810059,1782.219971
2397,2013-12-12,97273,1051.75,3998.399902,1775.5
2398,2013-12-13,106611,1051.199951,4000.97998,1775.319946
2399,2013-12-16,199074,1050.300049,4029.52002,1786.540039
2400,2013-12-17,129241,1052.599976,4023.679932,1781.0
2401,2013-12-18,173970,1051.699951,4070.060059,1810.650024
2402,2013-12-19,236337,1049.699951,4058.139893,1809.599976
2403,2013-12-20,167957,1051.199951,4104.740234,1818.319946
2404,2013-12-23,139824,1058.599976,4148.899902,1827.98999
2405,2013-12-24,127860,1063.400024,4155.419922,1833.319946
2406,2013-12-26,136578,1059.300049,4167.180176,1842.02002
2407,2013-12-27,168497,1060.400024,4156.589844,1841.400024
2408,2013-12-30,105659,1058.199951,4154.200195,1841.069946
2409,2014-01-02,117875,1054.0,4143.069824,1831.97998
2410,2014-01-03,110009,1050.75,4131.910156,1831.369995
2411,2014-01-06,220469,1049.599976,4113.680176,1826.77002
2412,2014-01-07,185826,1053.800049,4153.180176,1837.880005
2413,2014-01-08,144233,1065.400024,4165.609863,1837.48999
2414,2014-01-09,228388,1068.5,4156.189941,1838.130005
2415,2014-01-10,213980,1064.699951,4174.669922,1842.369995
2416,2014-01-13,198161,1062.0,4113.299805,1819.199951
2417,2014-01-14,189724,1060.400024,4183.02002,1838.880005
2418,2014-01-15,196391,1058.5,4214.879883,1848.380005
2419,2014-01-16,157559,1058.300049,4218.689941,1845.890015
2420,2014-01-17,161840,1063.0,4197.580078,1838.699951
2421,2014-01-21,73545,1041.599976,4225.759766,1843.800049
2422,2014-01-22,111129,1062.5,4243.0,1844.859985
2423,2014-01-23,118586,1064.199951,4218.879883,1828.459961
2424,2014-01-24,62770,1066.5,4128.169922,1790.290039
2425,2014-01-27,337903,1072.699951,4083.610107,1781.560059
2426,2014-01-28,284528,1078.400024,4097.959961,1792.5
2427,2014-01-29,111497,1082.5,4051.429932,1774.199951
2428,2014-02-03,137304,1076.900024,3996.959961,1741.890015
2429,2014-02-04,167725,1080.199951,4031.52002,1755.199951
2430,2014-02-05,135734,1083.599976,4011.550049,1751.640015
2431,2014-02-06,152309,1083.0,4057.120117,1773.430054
2432,2014-02-07,428072,1076.900024,4125.859863,1797.02002
2433,2014-02-10,186951,1077.699951,4148.169922,1799.839966
2434,2014-02-11,132548,1075.300049,4191.049805,1819.75
2435,2014-02-12,98646,1071.900024,4201.290039,1819.26001
2436,2014-02-13,68665,1069.900024,4240.669922,1829.829956
2437,2014-02-14,97347,1061.400024,4244.02002,1838.630005
2438,2014-02-18,97916,1058.75,4272.779785,1840.76001
2439,2014-02-19,52034,1059.400024,4237.950195,1828.75
2440,2014-02-20,74998,1064.400024,4267.549805,1839.780029
2441,2014-02-21,689602,1065.300049,4263.410156,1836.25
2442,2014-02-24,482903,1071.0,4292.970215,1847.609985
2443,2014-02-25,261609,1072.099976,4287.589844,1845.119995
2444,2014-02-26,481506,1073.300049,4292.060059,1845.160034
2445,2014-02-27,353521,1073.099976,4318.930176,1854.290039
2446,2014-02-28,279006,1065.099976,4308.120117,1859.449951
2447,2014-03-03,286484,1068.699951,4277.299805,1845.72998
2448,2014-03-04,266398,1067.300049,4351.970215,1873.910034
2449,2014-03-05,94149,1069.0,4357.970215,1873.810059
2450,2014-03-06,149905,1070.099976,4352.129883,1877.030029
2451,2014-03-07,205735,1070.199951,4336.220215,1878.040039
2452,2014-03-10,122436,1063.599976,4334.450195,1877.170044
2453,2014-03-11,132318,1064.199951,4307.189941,1867.630005
2454,2014-03-12,110850,1066.099976,4323.330078,1868.199951
2455,2014-03-13,187692,1064.780029,4260.419922,1846.339966
2456,2014-03-14,157489,1067.030029,4245.399902,1841.130005
2457,2014-03-17,183126,1067.900024,4279.950195,1858.829956
2458,2014-03-18,131136,1071.930054,4333.310059,1872.25
2459,2014-03-19,132649,1066.900024,4307.600098,1860.77002
2460,2014-03-20,130911,1068.400024,4319.290039,1872.01001
2461,2014-03-21,114445,1069.599976,4276.790039,1866.52002
2462,2014-03-24,123767,1076.0,4226.390137,1857.439941
2463,2014-03-25,95084,1079.380005,4234.27002,1865.619995
2464,2014-03-26,255123,1076.800049,4173.580078,1852.560059
2465,2014-03-27,163658,1078.300049,4151.22998,1849.040039
2466,2014-03-28,309056,1076.430054,4155.759766,1857.619995
2467,2014-03-31,193305,1068.180054,4198.990234,1872.339966
2468,2014-04-01,158323,1066.550049,4268.040039,1885.52002
2469,2014-04-02,158804,1062.5,4276.459961,1890.900024
2470,2014-04-03,209329,1057.599976,4237.740234,1888.77002
2471,2014-04-04,123499,1058.439941,4127.72998,1865.089966
2472,2014-04-07,161559,1056.699951,4079.75,1845.040039
2473,2014-04-08,443232,1051.449951,4112.990234,1851.959961
2474,2014-04-09,275706,1054.339966,4183.899902,1872.180054
2475,2014-04-10,158217,1046.030029,4054.110107,1833.079956
2476,2014-04-11,193150,1035.109985,3999.72998,1815.689941
2477,2014-04-14,172831,1038.23999,4022.689941,1830.609985
2478,2014-04-15,99708,1038.939941,4034.159912,1842.97998
2479,2014-04-16,114950,1040.910034,4086.22998,1862.310059
2480,2014-04-17,124110,1040.199951,4095.52002,1864.849976
2481,2014-04-21,120779,1039.27002,4121.549805,1871.890015
2482,2014-04-22,48567,1037.599976,4161.459961,1879.550049
2483,2014-04-23,196086,1038.410034,4126.970215,1875.390015
2484,2014-04-24,92763,1039.51001,4148.339844,1878.609985
2485,2014-04-25,118003,1038.599976,4075.560059,1863.400024
2486,2014-04-28,157838,1038.699951,4074.399902,1869.430054
2487,2014-04-29,134655,1039.699951,4103.540039,1878.329956
2488,2014-04-30,99445,1033.439941,4114.560059,1883.949951
2489,2014-05-02,121174,1029.439941,4123.899902,1881.140015
2490,2014-05-07,114257,1030.709961,4067.669922,1878.209961
2491,2014-05-08,154821,1025.51001,4051.5,1875.630005
2492,2014-05-09,292020,1022.919983,4071.870117,1878.47998
2493,2014-05-12,410148,1021.909973,4143.859863,1896.650024
2494,2014-05-13,195021,1023.099976,4130.169922,1897.449951
2495,2014-05-14,205812,1023.22998,4100.629883,1888.530029
2496,2014-05-15,158199,1022.599976,4069.290039,1870.849976
2497,2014-05-16,211820,1027.73999,4090.590088,1877.859985
2498,2014-05-19,158975,1028.23999,4125.810059,1885.079956
2499,2014-05-20,142060,999.830017,4096.890137,1872.829956
2500,2014-05-21,114076,1021.700012,4131.540039,1888.030029
2501,2014-05-22,171725,1024.859985,4154.339844,1892.48999
2502,2014-05-23,131424,1025.949951,4185.810059,1900.530029
2503,2014-05-27,209440,1024.72998,4237.069824,1911.910034
2504,2014-05-28,134968,1024.130005,4225.080078,1909.780029
2505,2014-05-29,121774,1024.380005,4247.950195,1920.030029
2506,2014-05-30,106209,1020.900024,4242.620117,1923.569946
2507,2014-06-02,113376,1018.539978,4237.200195,1924.969971
2508,2014-06-03,50439,1020.200012,4234.080078,1924.23999
2509,2014-06-05,112910,1023.400024,4296.22998,1940.459961
2510,2014-06-09,106172,1025.98999,4336.240234,1951.27002
2511,2014-06-10,134714,1019.0,4338.0,1950.790039
2512,2014-06-11,145162,1016.789978,4331.930176,1943.890015
2513,2014-06-12,149648,1016.190002,4297.629883,1930.109985
2514,2014-06-13,118596,1017.599976,4310.649902,1936.160034
2515,2014-06-16,57578,1017.340027,4321.100098,1937.780029
2516,2014-06-17,54346,1017.299988,4337.22998,1941.98999
2517,2014-06-18,74952,1019.5,4362.839844,1956.97998
2518,2014-06-19,74605,1023.76001,4359.330078,1959.47998
2519,2014-06-20,74778,1017.859985,4368.040039,1962.869995
2520,2014-06-23,99910,1019.22998,4368.680176,1962.609985
2521,2014-06-24,211054,1020.5,4350.350098,1949.97998
2522,2014-06-25,112720,1018.090027,4379.759766,1959.530029
2523,2014-06-26,60800,1018.549988,4379.049805,1957.219971
2524,2014-06-27,122850,1018.280029,4397.930176,1960.959961
2525,2014-06-30,74199,1015.599976,4408.180176,1960.22998
2526,2014-07-01,74129,1013.299988,4458.649902,1973.319946
2527,2014-07-02,60261,1011.0,4457.72998,1974.619995
2528,2014-07-03,86204,1010.530029,4485.930176,1985.439941
2529,2014-07-07,115476,1008.719971,4451.529785,1977.650024
2530,2014-07-08,39327,1008.799988,4391.459961,1963.709961
2531,2014-07-09,55028,1010.599976,4419.029785,1972.829956
2532,2014-07-10,100753,1010.799988,4396.200195,1964.680054
2533,2014-07-11,56395,1011.0,4415.490234,1967.569946
2534,2014-07-14,81023,1012.200012,4440.419922,1977.099976
2535,2014-07-15,52160,1018.5,4416.390137,1973.280029
2536,2014-07-16,77728,1018.200012,4425.970215,1981.569946
2537,2014-07-17,199405,1025.900024,4363.450195,1958.119995
2538,2014-07-18,181944,1031.099976,4432.149902,1978.219971
2539,2014-07-21,146542,1028.0,4424.700195,1973.630005
2540,2014-07-22,145569,1027.900024,4456.02002,1983.530029
2541,2014-07-23,82320,1026.0,4473.700195,1987.01001
2542,2014-07-24,189601,1022.599976,4472.109863,1987.97998
2543,2014-07-25,162223,1022.900024,4449.560059,1978.339966
2544,2014-07-28,140486,1028.400024,4444.910156,1978.910034
2545,2014-07-29,97017,1025.099976,4442.700195,1969.949951
2546,2014-07-30,202253,1025.630005,4462.899902,1970.069946
2547,2014-07-31,261185,1023.799988,4369.77002,1930.670044
2548,2014-08-01,311071,1023.599976,4352.640137,1925.150024
2549,2014-08-04,146637,1032.390015,4383.890137,1938.98999
2550,2014-08-05,118708,1036.699951,4352.839844,1920.209961
2551,2014-08-06,148673,1032.199951,4355.049805,1920.23999
2552,2014-08-07,97729,1026.199951,4334.970215,1909.569946
2553,2014-08-08,85897,1032.73999,4370.899902,1931.589966
2554,2014-08-11,142744,1037.359985,4401.330078,1936.920044
2555,2014-08-12,75513,1036.0,4389.25,1933.75
2556,2014-08-13,115761,1030.0,4434.129883,1946.719971
2557,2014-08-14,205384,1026.199951,4453.0,1955.180054
2558,2014-08-18,91178,1029.099976,4508.310059,1971.73999
2559,2014-08-19,75004,1020.700012,4527.509766,1981.599976
2560,2014-08-20,95305,1016.789978,4526.47998,1986.51001
2561,2014-08-21,77670,1016.799988,4532.100098,1992.369995
2562,2014-08-22,129827,1021.700012,4538.549805,1988.400024
2563,2014-08-25,48959,1022.700012,4557.350098,1997.920044
2564,2014-08-26,46589,1020.099976,4570.640137,2000.02002
2565,2014-08-27,52850,1019.0,4569.620117,2000.119995
2566,2014-08-28,70426,1015.700012,4557.700195,1996.73999
2567,2014-08-29,64869,1013.200012,4580.27002,2003.369995
2568,2014-09-02,26696,1013.599976,4598.189941,2002.280029
2569,2014-09-03,51547,1011.799988,4572.560059,2000.719971
2570,2014-09-04,86429,1017.5,4562.290039,1997.650024
2571,2014-09-05,86155,1019.099976,4582.899902,2007.709961
2572,2014-09-11,155529,1017.900024,4591.810059,1997.449951
2573,2014-09-12,266115,1033.5,4567.600098,1985.540039
2574,2014-09-15,179026,1035.0,4518.899902,1984.130005
2575,2014-09-16,63734,1009.099976,4552.759766,1998.97998
2576,2014-09-17,118741,1037.400024,4562.189941,2001.569946
2577,2014-09-18,104565,1034.900024,4593.430176,2011.359985
2578,2014-09-19,417288,1033.599976,4579.790039,2010.400024
2579,2014-09-22,144178,1042.599976,4527.689941,1994.290039
2580,2014-09-23,150178,1022.799988,4508.689941,1982.77002
2581,2014-09-24,347351,1039.800049,4555.220215,1998.300049
2582,2014-09-25,220027,1038.800049,4466.75,1965.98999
2583,2014-09-26,131697,1038.699951,4512.189941,1982.849976
2584,2014-09-29,100326,1042.599976,4505.850098,1977.800049
2585,2014-09-30,156267,1026.0,4493.390137,1972.290039
2586,2014-10-01,515075,1052.199951,4422.089844,1946.160034
2587,2014-10-02,144274,1053.900024,4430.200195,1946.170044
2588,2014-10-06,104218,1061.800049,4454.799805,1964.819946
2589,2014-10-07,102026,1060.099976,4385.200195,1935.099976
2590,2014-10-08,74280,1067.900024,4468.589844,1968.890015
2591,2014-10-10,99421,1068.699951,4276.240234,1906.130005
2592,2014-10-13,205304,1062.5,4213.660156,1874.73999
2593,2014-10-14,143556,1051.900024,4227.169922,1877.699951
2594,2014-10-15,133571,1065.5,4215.319824,1862.48999
2595,2014-10-16,113563,1064.199951,4217.390137,1862.76001
2596,2014-10-17,115895,1059.699951,4258.439941,1886.76001
2597,2014-10-20,73099,1060.0,4316.069824,1904.01001
2598,2014-10-21,48156,1063.0,4419.47998,1941.280029
2599,2014-10-22,72054,1054.900024,4382.850098,1927.109985
2600,2014-10-23,94322,1054.099976,4452.790039,1950.819946
